,t,x,y,vx,vy,t [min],x [RSun],y [RSun],vx [km s-1],vy [km s-1]
1183,0.70658618536,-0.930156341133,-0.175757280517,-1.24346859266,-0.946526685214,59100.9999999,-260.092351483,-49.1456353715,-48.1861964914,-48.1861964914
1184,0.707183963896,-0.930899798636,-0.176322510635,-1.24394270326,-0.944535892069,59150.9999999,-260.300238697,-49.303686254,-48.2045689593,-48.2045689593
1185,0.707781742432,-0.931643540751,-0.17688655124,-1.2444208963,-0.942546940573,59200.9999999,-260.508205494,-49.4614045221,-48.2230996273,-48.2230996273
1186,0.708379520969,-0.932387569904,-0.177449403429,-1.24490313023,-0.94055981957,59250.9999999,-260.716252554,-49.6187904828,-48.2417868859,-48.2417868859
1187,0.708977299505,-0.9331318885,-0.178011068293,-1.24538936394,-0.938574517921,59300.9999999,-260.924380549,-49.7758444412,-48.2606291412,-48.2606291412
1188,0.709575078041,-0.933876498918,-0.178571546917,-1.24587955668,-0.936591024506,59350.9999999,-261.132590143,-49.9325667004,-48.279624815,-48.279624815
1189,0.710172856577,-0.934621403513,-0.179130840377,-1.24637366812,-0.934609328225,59400.9999999,-261.340881996,-50.0889575618,-48.2987723439,-48.2987723439
1190,0.710770635113,-0.935366604615,-0.179688949746,-1.2468716583,-0.932629417997,59450.9999999,-261.549256759,-50.2450173248,-48.3180701797,-48.3180701797
1191,0.71136841365,-0.936112104531,-0.180245876088,-1.24737348765,-0.930651282764,59500.9999999,-261.757715076,-50.4007462871,-48.337516789,-48.337516789
1192,0.711966192186,-0.936857905545,-0.18080162046,-1.247879117,-0.928674911489,59550.9999999,-261.966257588,-50.5561447445,-48.3571106534,-48.3571106534
1193,0.712563970722,-0.937604009916,-0.181356183914,-1.24838850751,-0.926700293157,59600.9999999,-262.174884925,-50.711212991,-48.3768502685,-48.3768502685
1194,0.713161749258,-0.938350419883,-0.181909567494,-1.24890162075,-0.924727416776,59650.9999999,-262.383597713,-50.8659513186,-48.3967341446,-48.3967341446
1195,0.713759527794,-0.93909713766,-0.182461772239,-1.24941841864,-0.922756271379,59700.9999999,-262.592396572,-51.0203600176,-48.4167608061,-48.4167608061
1196,0.714357306331,-0.939844165437,-0.183012799179,-1.24993886346,-0.920786846024,59750.9999999,-262.801282113,-51.1744393765,-48.4369287915,-48.4369287915
1197,0.714955084867,-0.940591505384,-0.183562649341,-1.25046291786,-0.918819129792,59800.9999999,-263.010254945,-51.3281896818,-48.4572366531,-48.4572366531
1198,0.715552863403,-0.941339159647,-0.184111323742,-1.25099054482,-0.916853111791,59850.9999999,-263.219315666,-51.4816112184,-48.4776829567,-48.4776829567
1199,0.716150641939,-0.942087130352,-0.184658823394,-1.25152170769,-0.914888781157,59900.9999999,-263.428464871,-51.6347042692,-48.4982662821,-48.4982662821
1200,0.716748420475,-0.942835419602,-0.185205149303,-1.25205637017,-0.912926127051,59950.9999999,-263.637703149,-51.7874691154,-48.518985222,-48.518985222
1201,0.717346199012,-0.943584029478,-0.185750302468,-1.25259449628,-0.910965138663,60000.9999999,-263.84703108,-51.9399060364,-48.5398383827,-48.5398383827
1202,0.717943977548,-0.94433296204,-0.186294283882,-1.25313605039,-0.909005805208,60050.9999999,-264.056449242,-52.0920153096,-48.5608243835,-48.5608243835
1203,0.718541756084,-0.945082219327,-0.18683709453,-1.2536809972,-0.907048115935,60100.9999999,-264.265958204,-52.2437972109,-48.5819418564,-48.5819418564
1204,0.71913953462,-0.945831803357,-0.187378735393,-1.25422930176,-0.905092060116,60150.9999999,-264.475558531,-52.3952520142,-48.6031894466,-48.6031894466
1205,0.719737313156,-0.946581716126,-0.187919207444,-1.25478092941,-0.903137627059,60200.9999999,-264.68525078,-52.5463799916,-48.6245658116,-48.6245658116
1206,0.720335091693,-0.947331959612,-0.188458511649,-1.25533584585,-0.901184806096,60250.9999999,-264.895035506,-52.6971814135,-48.6460696215,-48.6460696215
1207,0.720932870229,-0.94808253577,-0.188996648969,-1.25589401706,-0.899233586594,60300.9999999,-265.104913253,-52.8476565485,-48.667699559,-48.667699559
1208,0.721530648765,-0.948833446536,-0.189533620358,-1.25645540938,-0.897283957949,60350.9999999,-265.314884565,-52.9978056634,-48.6894543187,-48.6894543187
1209,0.722128427301,-0.949584693825,-0.190069426765,-1.25701998942,-0.895335909588,60400.9999999,-265.524949976,-53.1476290234,-48.7113326074,-48.7113326074
1210,0.722726205837,-0.950336279534,-0.190604069131,-1.25758772413,-0.893389430972,60450.9999999,-265.735110016,-53.2971268915,-48.7333331439,-48.7333331439
1211,0.723323984374,-0.951088205539,-0.19113754839,-1.25815858074,-0.891444511592,60500.9999999,-265.945365211,-53.4462995295,-48.7554546588,-48.7554546588
1212,0.72392176291,-0.951840473696,-0.191669865473,-1.25873252681,-0.889501140973,60550.9999999,-266.155716079,-53.595147197,-48.7776958944,-48.7776958944
1213,0.724519541446,-0.952593085843,-0.192201021302,-1.25930953016,-0.887559308671,60600.9999999,-266.366163135,-53.7436701521,-48.8000556044,-48.8000556044
1214,0.725117319982,-0.953346043798,-0.192731016793,-1.25988955895,-0.885619004278,60650.9999999,-266.576706886,-53.8918686511,-48.8225325541,-48.8225325541
1215,0.725715098518,-0.95409934936,-0.193259852857,-1.26047258159,-0.883680217417,60700.9999999,-266.787347835,-54.0397429484,-48.84512552,-48.84512552
1216,0.726312877055,-0.95485300431,-0.193787530397,-1.26105856681,-0.881742937748,60750.9999999,-266.998086482,-54.187293297,-48.8678332899,-48.8678332899
1217,0.726910655591,-0.955607010409,-0.194314050313,-1.2616474836,-0.879807154961,60800.9999999,-267.208923317,-54.3345199479,-48.8906546626,-48.8906546626
