,time [yr],macc [MSun],mdon [MSun],a [AU],L [kg m2 s-1],v
619,132.061257021,1.0001320613,1.1994,0.05216,5.64054848119e+40,9.3316525721e-05
620,132.069288709,1.00013206933,1.1994,0.05216,5.64063809117e+40,9.33180070932e-05
621,132.077320396,1.00013207737,1.1994,0.05216,5.64072770116e+40,9.33194884654e-05
622,132.085352084,1.0001320854,1.1994,0.05216,5.64081731115e+40,9.33209698375e-05
623,132.093383772,1.00013209343,1.1994,0.04961,5.64090692114e+40,9.33224512096e-05
624,132.100833738,1.00013210088,1.1994,0.04961,5.64098796402e+40,9.33237909302e-05
625,132.108283704,1.00013210833,1.1994,0.04961,5.6410690069e+40,9.33251306507e-05
626,132.11573367,1.00013211578,1.1994,0.04961,5.64115004978e+40,9.33264703712e-05
627,132.123183636,1.00013212323,1.1994,0.04961,5.64123109266e+40,9.33278100917e-05
628,132.130633601,1.00013213068,1.1994,0.04961,5.64131213554e+40,9.33291498122e-05
629,132.138083567,1.00013213812,1.1994,0.04961,5.64139317843e+40,9.33304895326e-05
630,132.145533533,1.00013214557,1.1994,0.04961,5.64147422131e+40,9.3331829253e-05
631,132.152983499,1.00013215302,1.1994,0.04961,5.64155526419e+40,9.33331689733e-05
632,132.160433465,1.00013216047,1.1993,0.04718,5.64163630707e+40,9.33345086936e-05
633,132.167342974,1.00013216738,1.1993,0.04718,5.6417096019e+40,9.33357203068e-05
634,132.174252484,1.00013217429,1.1993,0.04718,5.64178289673e+40,9.333693192e-05
635,132.181161994,1.0001321812,1.1993,0.04718,5.64185619156e+40,9.33381435332e-05
636,132.188071503,1.0001321881,1.1993,0.04718,5.64192948639e+40,9.33393551463e-05
637,132.194981013,1.00013219501,1.1993,0.04718,5.64200278122e+40,9.33405667594e-05
638,132.201890522,1.00013220192,1.1993,0.04718,5.64207607605e+40,9.33417783725e-05
639,132.208800032,1.00013220883,1.1993,0.04718,5.64214937087e+40,9.33429899856e-05
640,132.215709541,1.00013221574,1.1993,0.04718,5.6422226657e+40,9.33442015986e-05
641,132.222619051,1.00013222265,1.1993,0.04486,5.64229596053e+40,9.33454132116e-05
642,132.229025232,1.00013222905,1.1993,0.04486,5.64236224806e+40,9.33465089669e-05
643,132.235431413,1.00013223546,1.1993,0.04486,5.64242853558e+40,9.33476047222e-05
644,132.241837594,1.00013224187,1.1993,0.04486,5.64249482311e+40,9.33487004774e-05
645,132.248243776,1.00013224827,1.1993,0.04486,5.64256111064e+40,9.33497962326e-05
646,132.254649957,1.00013225468,1.1993,0.04486,5.64262739816e+40,9.33508919878e-05
647,132.261056138,1.00013226109,1.1993,0.04486,5.64269368569e+40,9.33519877429e-05
648,132.267462319,1.00013226749,1.1993,0.04486,5.64275997321e+40,9.33530834981e-05
649,132.273868501,1.0001322739,1.1993,0.04486,5.64282626074e+40,9.33541792532e-05
650,132.280274682,1.00013228031,1.1993,0.04486,5.64289254826e+40,9.33552750083e-05
651,132.286680863,1.00013228671,1.1993,0.04486,5.64295883579e+40,9.33563707634e-05
652,132.293087044,1.00013229312,1.1993,0.04266,5.64302512331e+40,9.33574665185e-05
653,132.299027799,1.00013229906,1.1993,0.04266,5.64308507346e+40,9.33584574939e-05
654,132.304968553,1.000132305,1.1993,0.04266,5.64314502361e+40,9.33594484694e-05
655,132.310909307,1.00013231095,1.1993,0.04266,5.64320497377e+40,9.33604394448e-05
656,132.316850062,1.00013231689,1.1993,0.04266,5.64326492392e+40,9.33614304202e-05
657,132.322790816,1.00013232283,1.1993,0.04266,5.64332487407e+40,9.33624213956e-05
658,132.32873157,1.00013232877,1.1993,0.04266,5.64338482422e+40,9.3363412371e-05
659,132.334672324,1.00013233471,1.1993,0.04266,5.64344477437e+40,9.33644033464e-05
660,132.340613079,1.00013234065,1.1993,0.04057,5.64350472452e+40,9.33653943217e-05
661,132.34612265,1.00013234617,1.1993,0.04057,5.64355894318e+40,9.33662905364e-05
662,132.351632222,1.00013235168,1.1993,0.04057,5.64361316183e+40,9.3367186751e-05
663,132.357141793,1.00013235719,1.1993,0.04057,5.64366738049e+40,9.33680829657e-05
664,132.362651365,1.0001323627,1.1993,0.04057,5.64372159915e+40,9.33689791803e-05
665,132.368160937,1.00013236821,1.1993,0.04057,5.64377581781e+40,9.33698753949e-05
666,132.373670508,1.00013237372,1.1993,0.04057,5.64383003646e+40,9.33707716095e-05
667,132.37918008,1.00013237923,1.1993,0.04057,5.64388425512e+40,9.3371667824e-05
668,132.384689651,1.00013238474,1.1993,0.04057,5.64393847378e+40,9.33725640386e-05
669,132.390199223,1.00013239025,1.1993,0.04057,5.64399269244e+40,9.33734602531e-05
670,132.395708794,1.00013239576,1.1993,0.04057,5.64404691109e+40,9.33743564677e-05
671,132.401218366,1.00013240127,1.1993,0.03859,5.64410112975e+40,9.33752526822e-05
672,132.406329561,1.00013240638,1.1993,0.03859,5.64415016487e+40,9.33760631969e-05
673,132.411440757,1.00013241149,1.1993,0.03859,5.64419919999e+40,9.33768737117e-05
674,132.416551952,1.0001324166,1.1993,0.03859,5.64424823511e+40,9.33776842264e-05
675,132.421663147,1.00013242171,1.1993,0.03859,5.64429727023e+40,9.33784947412e-05
676,132.426774343,1.00013242682,1.1993,0.03859,5.64434630535e+40,9.33793052559e-05
677,132.431885538,1.00013243193,1.1993,0.03859,5.64439534047e+40,9.33801157706e-05
678,132.436996734,1.00013243704,1.1993,0.03859,5.64444437559e+40,9.33809262853e-05
679,132.442107929,1.00013244215,1.1993,0.0367,5.64449341071e+40,9.33817368e-05
680,132.446848268,1.00013244689,1.1993,0.0367,5.64453775786e+40,9.33824698095e-05
681,132.451588607,1.00013245163,1.1993,0.0367,5.64458210501e+40,9.3383202819e-05
682,132.456328946,1.00013245637,1.1993,0.0367,5.64462645216e+40,9.33839358285e-05
683,132.461069286,1.00013246111,1.1993,0.0367,5.64467079932e+40,9.3384668838e-05
684,132.465809625,1.00013246585,1.1993,0.0367,5.64471514647e+40,9.33854018474e-05
685,132.470549964,1.00013247059,1.1993,0.0367,5.64475949362e+40,9.33861348569e-05
686,132.475290303,1.00013247533,1.1993,0.0367,5.64480384077e+40,9.33868678664e-05
687,132.480030642,1.00013248007,1.1993,0.0367,5.64484818792e+40,9.33876008758e-05
688,132.484770981,1.00013248481,1.1993,0.0367,5.64489253507e+40,9.33883338852e-05
689,132.48951132,1.00013248955,1.1993,0.0367,5.64493688222e+40,9.33890668946e-05
690,132.494251659,1.00013249428,1.1993,0.0349,5.64498122938e+40,9.3389799904e-05
691,132.498647566,1.00013249868,1.1993,0.0349,5.64502133675e+40,9.33904628193e-05
692,132.503043473,1.00013250308,1.1993,0.0349,5.64506144412e+40,9.33911257346e-05
693,132.507439379,1.00013250747,1.1993,0.0349,5.64510155149e+40,9.33917886498e-05
694,132.511835286,1.00013251187,1.1993,0.0349,5.64514165887e+40,9.33924515651e-05
695,132.516231192,1.00013251626,1.1993,0.0349,5.64518176624e+40,9.33931144803e-05
696,132.520627099,1.00013252066,1.1993,0.0349,5.64522187361e+40,9.33937773956e-05
697,132.525023006,1.00013252505,1.1993,0.0349,5.64526198099e+40,9.33944403108e-05
698,132.529418912,1.00013252945,1.1993,0.0349,5.64530208836e+40,9.3395103226e-05
699,132.533814819,1.00013253384,1.1993,0.03319,5.64534219573e+40,9.33957661412e-05
700,132.537891636,1.00013253792,1.1993,0.03319,5.64537846867e+40,9.33963656647e-05
701,132.541968452,1.000132542,1.1993,0.03319,5.64541474161e+40,9.33969651882e-05
702,132.546045269,1.00013254607,1.1993,0.03319,5.64545101454e+40,9.33975647117e-05
703,132.550122086,1.00013255015,1.1993,0.03319,5.64548728748e+40,9.33981642351e-05
704,132.554198903,1.00013255422,1.1993,0.03319,5.64552356042e+40,9.33987637586e-05
705,132.55827572,1.0001325583,1.1993,0.03319,5.64555983335e+40,9.33993632821e-05
706,132.562352536,1.00013256238,1.1993,0.03319,5.64559610629e+40,9.33999628055e-05
707,132.566429353,1.00013256645,1.1993,0.03319,5.64563237922e+40,9.34005623289e-05
708,132.57050617,1.00013257053,1.1993,0.03156,5.64566865216e+40,9.34011618524e-05
709,132.574286379,1.00013257431,1.1993,0.03156,5.64570145725e+40,9.34017040457e-05
710,132.578066588,1.00013257809,1.1993,0.03156,5.64573426234e+40,9.34022462389e-05
711,132.581846797,1.00013258187,1.1993,0.03156,5.64576706743e+40,9.34027884322e-05
712,132.585627006,1.00013258565,1.1993,0.03156,5.64579987251e+40,9.34033306255e-05
713,132.589407215,1.00013258943,1.1993,0.03156,5.6458326776e+40,9.34038728187e-05
714,132.593187424,1.00013259321,1.1993,0.03156,5.64586548269e+40,9.3404415012e-05
715,132.596967633,1.00013259699,1.1993,0.03156,5.64589828778e+40,9.34049572052e-05
716,132.600747842,1.00013260077,1.1993,0.03156,5.64593109287e+40,9.34054993985e-05
717,132.604528051,1.00013260455,1.1993,0.03156,5.64596389795e+40,9.34060415917e-05
718,132.60830826,1.00013260833,1.1993,0.03156,5.64599670304e+40,9.34065837849e-05
719,132.612088469,1.00013261211,1.1993,0.03001,5.64602950813e+40,9.34071259781e-05
720,132.61559364,1.00013261562,1.1993,0.03001,5.64605917691e+40,9.34076163232e-05
721,132.619098812,1.00013261912,1.1993,0.03001,5.64608884569e+40,9.34081066682e-05
722,132.622603984,1.00013262263,1.1993,0.03001,5.64611851448e+40,9.34085970132e-05
723,132.626109156,1.00013262614,1.1993,0.03001,5.64614818326e+40,9.34090873583e-05
724,132.629614328,1.00013262964,1.1993,0.03001,5.64617785204e+40,9.34095777033e-05
725,132.633119499,1.00013263315,1.1993,0.03001,5.64620752082e+40,9.34100680483e-05
726,132.636624671,1.00013263665,1.1993,0.03001,5.6462371896e+40,9.34105583933e-05
727,132.640129843,1.00013264016,1.1992,0.02854,5.64626685838e+40,9.34110487383e-05
728,132.643380725,1.00013264341,1.1992,0.02854,5.6462936907e+40,9.34114921929e-05
729,132.646631606,1.00013264666,1.1992,0.02854,5.64632052302e+40,9.34119356476e-05
730,132.649882488,1.00013264991,1.1992,0.02854,5.64634735534e+40,9.34123791022e-05
731,132.653133369,1.00013265317,1.1992,0.02854,5.64637418766e+40,9.34128225568e-05
732,132.656384251,1.00013265642,1.1992,0.02854,5.64640101998e+40,9.34132660114e-05
733,132.659635132,1.00013265967,1.1992,0.02854,5.6464278523e+40,9.3413709466e-05
734,132.662886014,1.00013266292,1.1992,0.02854,5.64645468462e+40,9.34141529206e-05
735,132.666136895,1.00013266617,1.1992,0.02854,5.64648151694e+40,9.34145963752e-05
736,132.669387777,1.00013266942,1.1992,0.02854,5.64650834926e+40,9.34150398297e-05
737,132.672638658,1.00013267267,1.1992,0.02714,5.64653518158e+40,9.34154832843e-05
738,132.675653295,1.00013267569,1.1992,0.02714,5.64655944861e+40,9.34158843323e-05
739,132.678667931,1.0001326787,1.1992,0.02714,5.64658371565e+40,9.34162853802e-05
740,132.681682568,1.00013268172,1.1992,0.02714,5.64660798268e+40,9.34166864282e-05
741,132.684697204,1.00013268474,1.1992,0.02714,5.64663224972e+40,9.34170874761e-05
742,132.687711841,1.00013268775,1.1992,0.02714,5.64665651675e+40,9.3417488524e-05
743,132.690726477,1.00013269077,1.1992,0.02714,5.64668078379e+40,9.3417889572e-05
744,132.693741114,1.00013269378,1.1992,0.02714,5.64670505083e+40,9.34182906199e-05
745,132.69675575,1.0001326968,1.1992,0.02714,5.64672931786e+40,9.34186916678e-05
746,132.699770387,1.00013269981,1.1992,0.02714,5.6467535849e+40,9.34190927157e-05
747,132.702785023,1.00013270283,1.1992,0.02581,5.64677785193e+40,9.34194937636e-05
748,132.705580798,1.00013270562,1.1992,0.02581,5.64679979893e+40,9.34198564599e-05
749,132.708376573,1.00013270842,1.1992,0.02581,5.64682174594e+40,9.34202191562e-05
750,132.711172348,1.00013271122,1.1992,0.02581,5.64684369294e+40,9.34205818525e-05
751,132.713968123,1.00013271401,1.1992,0.02581,5.64686563994e+40,9.34209445488e-05
752,132.716763898,1.00013271681,1.1992,0.02581,5.64688758695e+40,9.34213072451e-05
753,132.719559673,1.00013271961,1.1992,0.02581,5.64690953395e+40,9.34216699414e-05
754,132.722355447,1.0001327224,1.1992,0.02581,5.64693148095e+40,9.34220326377e-05
755,132.725151222,1.0001327252,1.1992,0.02581,5.64695342796e+40,9.3422395334e-05
756,132.727946997,1.000132728,1.1992,0.02581,5.64697537496e+40,9.34227580303e-05
757,132.730742772,1.00013273079,1.1992,0.02455,5.64699732196e+40,9.34231207265e-05
758,132.733336339,1.00013273339,1.1992,0.02455,5.64701717074e+40,9.34234487385e-05
759,132.735929906,1.00013273598,1.1992,0.02455,5.64703701952e+40,9.34237767504e-05
760,132.738523472,1.00013273857,1.1992,0.02455,5.64705686829e+40,9.34241047624e-05
761,132.741117039,1.00013274117,1.1992,0.02455,5.64707671707e+40,9.34244327743e-05
762,132.743710606,1.00013274376,1.1992,0.02455,5.64709656585e+40,9.34247607863e-05
763,132.746304173,1.00013274635,1.1992,0.02455,5.64711641462e+40,9.34250887982e-05
764,132.748897739,1.00013274895,1.1992,0.02455,5.6471362634e+40,9.34254168101e-05
765,132.751491306,1.00013275154,1.1992,0.02335,5.64715611218e+40,9.34257448221e-05
766,132.753897056,1.00013275394,1.1992,0.02335,5.64717406333e+40,9.34260414663e-05
767,132.756302806,1.00013275635,1.1992,0.02335,5.64719201448e+40,9.34263381105e-05
768,132.758708557,1.00013275876,1.1992,0.02335,5.64720996562e+40,9.34266347548e-05
769,132.761114307,1.00013276116,1.1992,0.02335,5.64722791677e+40,9.3426931399e-05
770,132.763520057,1.00013276357,1.1992,0.02335,5.64724586792e+40,9.34272280432e-05
771,132.765925807,1.00013276597,1.1992,0.02335,5.64726381907e+40,9.34275246874e-05
772,132.768331557,1.00013276838,1.1992,0.02335,5.64728177022e+40,9.34278213317e-05
773,132.770737307,1.00013277078,1.1992,0.02335,5.64729972137e+40,9.34281179759e-05
774,132.773143057,1.00013277319,1.1992,0.02335,5.64731767252e+40,9.34284146201e-05
775,132.775548807,1.00013277559,1.1992,0.02335,5.64733562367e+40,9.34287112643e-05
776,132.777954558,1.000132778,1.1992,0.02335,5.64735357482e+40,9.34290079085e-05
777,132.780360308,1.0001327804,1.1992,0.0222,5.64737152597e+40,9.34293045527e-05
778,132.782590538,1.00013278263,1.1992,0.0222,5.64738776091e+40,9.34295728287e-05
779,132.784820768,1.00013278486,1.1992,0.0222,5.64740399585e+40,9.34298411047e-05
780,132.787050998,1.00013278709,1.1992,0.0222,5.6474202308e+40,9.34301093808e-05
781,132.789281228,1.00013278932,1.1992,0.0222,5.64743646574e+40,9.34303776568e-05
782,132.791511458,1.00013279155,1.1992,0.0222,5.64745270068e+40,9.34306459328e-05
783,132.793741688,1.00013279379,1.1992,0.0222,5.64746893563e+40,9.34309142088e-05
784,132.795971918,1.00013279602,1.1992,0.0222,5.64748517057e+40,9.34311824848e-05
785,132.798202148,1.00013279825,1.1992,0.0222,5.64750140551e+40,9.34314507608e-05
786,132.800432378,1.00013280048,1.1992,0.02111,5.64751764046e+40,9.34317190367e-05
787,132.802500387,1.00013280255,1.1992,0.02111,5.64753232327e+40,9.34319616572e-05
788,132.804568397,1.00013280461,1.1992,0.02111,5.64754700608e+40,9.34322042777e-05
789,132.806636406,1.00013280668,1.1992,0.02111,5.6475616889e+40,9.34324468982e-05
790,132.808704416,1.00013280875,1.1992,0.02111,5.64757637171e+40,9.34326895187e-05
791,132.810772425,1.00013281082,1.1992,0.02111,5.64759105452e+40,9.34329321391e-05
792,132.812840435,1.00013281289,1.1992,0.02111,5.64760573734e+40,9.34331747596e-05
793,132.814908444,1.00013281496,1.1992,0.02111,5.64762042015e+40,9.34334173801e-05
794,132.816976454,1.00013281703,1.1992,0.02111,5.64763510297e+40,9.34336600005e-05
795,132.819044464,1.00013281909,1.1992,0.02111,5.64764978578e+40,9.3433902621e-05
796,132.821112473,1.00013282116,1.1992,0.02008,5.64766446859e+40,9.34341452415e-05
797,132.823030991,1.00013282308,1.1992,0.02008,5.64767774767e+40,9.34343646597e-05
798,132.824949508,1.000132825,1.1992,0.02008,5.64769102674e+40,9.3434584078e-05
799,132.826868025,1.00013282692,1.1992,0.02008,5.64770430582e+40,9.34348034962e-05
800,132.828786543,1.00013282884,1.1992,0.02008,5.64771758489e+40,9.34350229145e-05
801,132.83070506,1.00013283076,1.1992,0.02008,5.64773086397e+40,9.34352423327e-05
802,132.832623578,1.00013283267,1.1992,0.02008,5.64774414304e+40,9.34354617509e-05
803,132.834542095,1.00013283459,1.1992,0.02008,5.64775742212e+40,9.34356811692e-05
804,132.836460613,1.00013283651,1.1992,0.02008,5.64777070119e+40,9.34359005874e-05
805,132.83837913,1.00013283843,1.1992,0.02008,5.64778398027e+40,9.34361200057e-05
806,132.840297647,1.00013284035,1.1992,0.02008,5.64779725934e+40,9.34363394239e-05
807,132.842216165,1.00013284227,1.1992,0.02008,5.64781053841e+40,9.34365588421e-05
808,132.844134682,1.00013284419,1.1992,0.02008,5.64782381749e+40,9.34367782604e-05
809,132.8460532,1.0001328461,1.1992,0.02008,5.64783709656e+40,9.34369976786e-05
810,132.847971717,1.00013284802,1.1992,0.02008,5.64785037564e+40,9.34372170968e-05
811,132.849890235,1.00013284994,1.1992,0.02008,5.64786365471e+40,9.34374365151e-05
812,132.851808752,1.00013285186,1.1992,0.02008,5.64787693379e+40,9.34376559333e-05
813,132.85372727,1.00013285378,1.1992,0.02008,5.64789021286e+40,9.34378753515e-05
814,132.855645787,1.0001328557,1.1992,0.02008,5.64790349194e+40,9.34380947698e-05
815,132.857564304,1.00013285761,1.1992,0.02008,5.64791677101e+40,9.3438314188e-05
816,132.859482822,1.00013285953,1.1992,0.02008,5.64793005009e+40,9.34385336062e-05
817,132.861401339,1.00013286145,1.1991,0.01834,5.64794332916e+40,9.34387530244e-05
818,132.863076009,1.00013286313,1.1991,0.01834,5.64795441103e+40,9.34389361266e-05
819,132.864750678,1.0001328648,1.1991,0.01834,5.64796549291e+40,9.34391192287e-05
820,132.866425347,1.00013286648,1.1991,0.01834,5.64797657478e+40,9.34393023309e-05
821,132.868100017,1.00013286815,1.1991,0.01834,5.64798765665e+40,9.3439485433e-05
822,132.869774686,1.00013286983,1.1991,0.01834,5.64799873852e+40,9.34396685351e-05
823,132.871449355,1.0001328715,1.1991,0.01834,5.6480098204e+40,9.34398516373e-05
824,132.873124024,1.00013287318,1.1991,0.01834,5.64802090227e+40,9.34400347394e-05
825,132.874798694,1.00013287485,1.1991,0.01834,5.64803198414e+40,9.34402178415e-05
826,132.876473363,1.00013287653,1.1991,0.01834,5.64804306601e+40,9.34404009437e-05
827,132.878148032,1.0001328782,1.1991,0.01834,5.64805414789e+40,9.34405840458e-05
828,132.879822702,1.00013287988,1.1991,0.01834,5.64806522976e+40,9.34407671479e-05
829,132.881497371,1.00013288155,1.1991,0.01834,5.64807631163e+40,9.344095025e-05
830,132.88317204,1.00013288323,1.1991,0.01834,5.64808739351e+40,9.34411333522e-05
831,132.88484671,1.0001328849,1.1991,0.01834,5.64809847538e+40,9.34413164543e-05
832,132.886521379,1.00013288658,1.1991,0.01834,5.64810955725e+40,9.34414995564e-05
833,132.888196048,1.00013288825,1.1991,0.01834,5.64812063912e+40,9.34416826585e-05
834,132.889870718,1.00013288993,1.1991,0.01834,5.648131721e+40,9.34418657607e-05
835,132.891545387,1.0001328916,1.1991,0.01834,5.64814280287e+40,9.34420488628e-05
836,132.893220056,1.00013289328,1.1991,0.01834,5.64815388474e+40,9.34422319649e-05
837,132.894894725,1.00013289495,1.1991,0.01834,5.64816496661e+40,9.3442415067e-05
838,132.896569395,1.00013289663,1.1991,0.01834,5.64817604849e+40,9.34425981692e-05
839,132.898244064,1.0001328983,1.1991,0.01834,5.64818713036e+40,9.34427812713e-05
840,132.899918733,1.00013289998,1.1991,0.01834,5.64819821223e+40,9.34429643734e-05
841,132.901593403,1.00013290165,1.1991,0.01834,5.6482092941e+40,9.34431474755e-05
842,132.903268072,1.00013290333,1.1991,0.01834,5.64822037598e+40,9.34433305776e-05
843,132.904942741,1.000132905,1.1991,0.01834,5.64823145785e+40,9.34435136797e-05
844,132.906617411,1.00013290668,1.1991,0.01834,5.64824253972e+40,9.34436967819e-05
845,132.90829208,1.00013290836,1.1991,0.01834,5.64825362159e+40,9.3443879884e-05
846,132.909966749,1.00013291003,1.1991,0.01834,5.64826470347e+40,9.34440629861e-05
847,132.911641418,1.00013291171,1.1991,0.01659,5.64827578534e+40,9.34442460882e-05
848,132.913082205,1.00013291315,1.1991,0.01659,5.64828484955e+40,9.34443958433e-05
849,132.914522992,1.00013291459,1.1991,0.01659,5.64829391377e+40,9.34445455985e-05
850,132.915963778,1.00013291603,1.1991,0.01659,5.64830297799e+40,9.34446953536e-05
851,132.917404565,1.00013291747,1.1991,0.01659,5.6483120422e+40,9.34448451087e-05
852,132.918845351,1.00013291891,1.1991,0.01659,5.64832110642e+40,9.34449948638e-05
853,132.920286138,1.00013292035,1.1991,0.01659,5.64833017063e+40,9.3445144619e-05
854,132.921726924,1.00013292179,1.1991,0.01659,5.64833923485e+40,9.34452943741e-05
855,132.923167711,1.00013292323,1.1991,0.01659,5.64834829906e+40,9.34454441292e-05
856,132.924608497,1.00013292467,1.1991,0.01659,5.64835736328e+40,9.34455938843e-05
857,132.926049284,1.00013292611,1.1991,0.01659,5.64836642749e+40,9.34457436395e-05
858,132.92749007,1.00013292755,1.1991,0.01659,5.64837549171e+40,9.34458933946e-05
859,132.928930857,1.00013292899,1.1991,0.01659,5.64838455592e+40,9.34460431497e-05
860,132.930371643,1.00013293043,1.1991,0.01659,5.64839362014e+40,9.34461929048e-05
861,132.93181243,1.00013293188,1.1991,0.01659,5.64840268435e+40,9.344634266e-05
862,132.933253217,1.00013293332,1.1991,0.01659,5.64841174857e+40,9.34464924151e-05
863,132.934694003,1.00013293476,1.1991,0.01659,5.64842081278e+40,9.34466421702e-05
864,132.93613479,1.0001329362,1.1991,0.01659,5.648429877e+40,9.34467919253e-05
865,132.937575576,1.00013293764,1.1991,0.01659,5.64843894121e+40,9.34469416804e-05
866,132.939016363,1.00013293908,1.1991,0.01659,5.64844800543e+40,9.34470914356e-05
867,132.940457149,1.00013294052,1.1991,0.01659,5.64845706964e+40,9.34472411907e-05
868,132.941897936,1.00013294196,1.1991,0.01659,5.64846613386e+40,9.34473909458e-05
869,132.943338722,1.0001329434,1.1991,0.01659,5.64847519807e+40,9.34475407009e-05
870,132.944779509,1.00013294484,1.1991,0.01659,5.64848426229e+40,9.3447690456e-05
871,132.946220295,1.00013294628,1.1991,0.01659,5.6484933265e+40,9.34478402111e-05
872,132.947661082,1.00013294772,1.1991,0.01659,5.64850239072e+40,9.34479899662e-05
873,132.949101868,1.00013294916,1.1991,0.01659,5.64851145494e+40,9.34481397214e-05
874,132.950542655,1.00013295061,1.1991,0.015,5.64852051915e+40,9.34482894765e-05
875,132.951781357,1.00013295184,1.1991,0.015,5.64852793306e+40,9.34484119574e-05
876,132.95302006,1.00013295308,1.1991,0.015,5.64853534697e+40,9.34485344384e-05
877,132.954258762,1.00013295432,1.1991,0.015,5.64854276088e+40,9.34486569193e-05
878,132.955497464,1.00013295556,1.1991,0.015,5.64855017479e+40,9.34487794003e-05
879,132.956736167,1.0001329568,1.1991,0.015,5.6485575887e+40,9.34489018812e-05
880,132.957974869,1.00013295804,1.1991,0.015,5.64856500261e+40,9.34490243622e-05
881,132.959213571,1.00013295928,1.1991,0.015,5.64857241652e+40,9.34491468431e-05
882,132.960452274,1.00013296052,1.1991,0.015,5.64857983042e+40,9.3449269324e-05
883,132.961690976,1.00013296176,1.1991,0.015,5.64858724433e+40,9.3449391805e-05
884,132.962929678,1.000132963,1.1991,0.015,5.64859465824e+40,9.34495142859e-05
885,132.964168381,1.00013296424,1.1991,0.015,5.64860207215e+40,9.34496367669e-05
886,132.965407083,1.00013296548,1.1991,0.015,5.64860948606e+40,9.34497592478e-05
887,132.966645785,1.00013296671,1.1991,0.015,5.64861689997e+40,9.34498817288e-05
888,132.967884488,1.00013296795,1.1991,0.015,5.64862431388e+40,9.34500042097e-05
889,132.96912319,1.00013296919,1.1991,0.015,5.64863172779e+40,9.34501266907e-05
890,132.970361892,1.00013297043,1.1991,0.015,5.6486391417e+40,9.34502491716e-05
891,132.971600594,1.00013297167,1.1991,0.015,5.64864655561e+40,9.34503716525e-05
892,132.972839297,1.00013297291,1.1991,0.015,5.64865396952e+40,9.34504941335e-05
893,132.974077999,1.00013297415,1.1991,0.015,5.64866138343e+40,9.34506166144e-05
